psu,reportingYear,entityName,dunsNumber,ueiNumber,ncesNumber,isLea,esser3SeaReserveTotalAwarded,esser3SeaReserveTotalExpendedCurrent,esser3SeaReserveLostTimeAwarded,esser3SeaReserveLostTimeExpendedPrior,esser3SeaReserveLostTimeExpendedCurrent,esser3SeaReserveSummerAwarded,esser3SeaReserveSummerExpendedPrior,esser3SeaReserveSummerExpendedCurrent,esser3SeaReserveAftSchAwarded,esser3SeaReserveAftSchExpendedPrior,esser3SeaReserveAftSchExpendedCurrent,esser3SeaReserveOtherAwarded,esser3SeaReserveOtherExpendedPrior,esser3SeaReserveOtherExpendedCurrent,esser3SeaReserveUsedPhysical,esser3SeaReserveUsedAcademic,esser3SeaReserveUsedMental,esser3SeaReserveUsedOperational,esser3SeaReserveRemaining,esser3SeaReserveRemainingPhysical,esser3SeaReserveRemainingAcademic,esser3SeaReserveRemainingMental,esser3SeaReserveRemainingOperational,esser3SeaReserveRemainingUndetermined,esser3MandatorySubgrantAwarded,esser3MandatoryExpendedPrior,esser3MandatoryExpendedCurrent,total expended,esser3MandPhysicalExpendedTotal,esser3MandPhysicalPersonnelSalaries,esser3MandPhysicalPersonnelBenefits,esser3MandPhysicalTechnical,esser3MandPhysicalPropertyServices,esser3MandPhysicalOtherServices,esser3MandPhysicalSupplies,esser3MandPhysicalProperty,esser3MandPhysicalDebtService,esser3MandPhysicalOtherItems,esser3MandAcademicExpendedTotal,esser3MandAcademicPersonnelSalaries,esser3MandAcademicPersonnelBenefits,esser3MandAcademicTechnical,esser3MandAcademicPropertyServices,esser3MandAcademicOtherServices,esser3MandAcademicSupplies,esser3MandAcademicProperty,esser3MandAcademicDebtService,esser3MandAcademicOtherItems,esser3MandMentalExpendedTotal,esser3MandMentalPersonnelSalaries,esser3MandMentalPersonnelBenefits,esser3MandMentalTechnical,esser3MandMentalPropertyServices,esser3MandMentalOtherServices,esser3MandMentalSupplies,esser3MandMentalProperty,esser3MandMentalDebtService,esser3MandMentalOtherItems,esser3MandOperationalExpendedTotal,esser3MandOperationalPersonnelSalaries,esser3MandOperationalPersonnelBenefits,esser3MandOperationalTechnical,esser3MandOperationalPropertyServices,esser3MandOperationalOtherServices,esser3MandOperationalSupplies,esser3MandOperationalProperty,esser3MandOperationalDebtService,esser3MandOperationalOtherItems,esser3Mand20ExpendedPrior,esser3Mand20ExpendedCurrent,esser3Mand20PhysicalExpendedTotal,esser3Mand20PhysicalPersonnelSalaries,esser3Mand20PhysicalPersonnelBenefits,esser3Mand20PhysicalTechnical,esser3Mand20PhysicalPropertyServices,esser3Mand20PhysicalOtherServices,esser3Mand20PhysicalSupplies,esser3Mand20PhysicalProperty,esser3Mand20PhysicalDebtService,esser3Mand20PhysicalOtherItems,esser3Mand20AcademicExpendedTotal,esser3Mand20AcademicPersonnelSalaries,esser3Mand20AcademicPersonnelBenefits,esser3Mand20AcademicTechnical,esser3Mand20AcademicPropertyServices,esser3Mand20AcademicOtherServices,esser3Mand20AcademicSupplies,esser3Mand20AcademicProperty,esser3Mand20AcademicDebtService,esser3Mand20AcademicOtherItems,esser3Mand20MentalExpendedTotal,esser3Mand20MentalPersonnelSalaries,esser3Mand20MentalPersonnelBenefits,esser3Mand20MentalTechnical,esser3Mand20MentalPropertyServices,esser3Mand20MentalOtherServices,esser3Mand20MentalSupplies,esser3Mand20MentalProperty,esser3Mand20MentalDebtService,esser3Mand20MentalOtherItems,esser3Mand20OperationalExpendedTotal,esser3Mand20OperationalPersonnelSalaries,esser3Mand20OperationalPersonnelBenefits,esser3Mand20OperationalTechnical,esser3Mand20OperationalPropertyServices,esser3Mand20OperationalOtherServices,esser3Mand20OperationalSupplies,esser3Mand20OperationalProperty,esser3Mand20OperationalDebtService,esser3Mand20OperationalOtherItems,esser3MandPhysicalBuilding,esser3MandPhysicalMeals,esser3MandPhysicalCleaning,esser3MandPhysicalTempClassroom,esser3MandPhysicalTempTransportation,esser3MandPhysicalCapacityBuilding,esser3MandPhysicalHealthProtocols,esser3MandAcademicExtendedLearning,esser3MandAcademicTutoring,esser3MandAcademicAddlStaff,esser3MandAcademicScreening,esser3MandAcademicCoordination,esser3MandAcademicEcp,esser3MandAcademicHardware,esser3MandAcademicWifi,esser3MandAcademicCurriculum,esser3MandAcademicCoreStaff,esser3MandAcademicTalent,esser3MandMentalAddlStaff,esser3MandOperationalMcKinney,esser3MandOperationalEsea,esser3MandOperationalIdea,esser3MandOperationalAefla,esser3MandOperationalPerkins,esser3MandOperationalOtherActivities,esser3MandatoryRemaining,esser3MandatoryRemainingPhysical,esser3MandatoryRemainingAcademic,esser3MandatoryRemainingMental,esser3MandatoryRemainingOperational,esser3MandatoryRemainingUndetermined,esser3Mand20Reserve,esser3Mand20ReserveExpendedCurrent,esser3Mand20Summer,esser3Mand20AftSch,esser3Mand20ExtendedTime,esser3Mand20Tutoring,esser3Mand20AddlTeachers,esser3Mand20StaffSocial,esser3Mand20StaffMental,esser3Mand20StaffStudentNeeds,esser3Mand20Screening,esser3Mand20Coordination,esser3Mand20EarlyChildhood,esser3Mand20Curriculum,esser3Mand20Capacity,esser3Mand20Other,suppressedValues,Total LL,Unnamed: 166
55A,2023.0,Lincoln Charter School,124658944.0,DJDZX3CKHM19,3700062.0,True,705776.0,182646.0,153477.0,153477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552299.0,15557.0,182646.0,False,True,True,False,354096.0,7.0,71.0,19.0,3.0,0.0,360412.0,25342.0,81756.0,107098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41459.99,22655.03,1730.89,0.0,0.0,0.0,17074.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40296.01,28381.71,1864.28,10050.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49298.01,26937.97,2058.11,0.0,0.0,0.0,20301.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47913.99,33747.29,2216.72,11949.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.0,48259.0,0.0,0.0,37376.0,0.0,0.0,0.0,0.0,0.0,0.0,59836.0,0.0,0.0,0.0,28374.0,156102.0,0.0,0.0,0.0,0.0,100.0,97212.0,97212.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37836.0,37376.0,,97212.0,0.269724648457876
550,2023.0,Lincoln County,193016540.0,Q925DUTK4MC3,3702680.0,True,1569275.0,432604.0,891470.0,809711.0,37187.0,287810.0,0.0,137636.0,254306.0,0.0,254306.0,135689.0,115843.0,3475.0,True,True,True,True,16371.0,20.0,60.0,0.0,20.0,0.0,15666114.0,5966475.0,4685852.0,10652327.0,890350.0,201662.0,58328.0,0.0,628949.0,0.0,1411.0,0.0,0.0,0.0,1105829.0,529948.0,158275.0,0.0,0.0,0.0,397633.0,0.0,0.0,19973.0,6586.0,4679.0,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683087.0,1007649.0,388939.0,0.0,0.0,929.0,1153124.0,0.0,0.0,132446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650572.0,95822.0,70443.0,0.0,73512.0,0.0,0.0,419644.0,4000.0,275041.0,0.0,0.0,14988.0,392155.0,0.0,0.0,0.0,0.0,6587.0,0.0,1779250.0,221078.0,0.0,1242.0,681518.0,5013787.0,10.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
92U,2023.0,Longleaf School Of The Arts,355965160.0,GMVQEKF26WN5,3700337.0,True,185463.0,95837.0,35863.0,35863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149600.0,585.0,95837.0,False,False,False,True,53178.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
560,2023.0,Macon County,193016565.0,GFAGQJ9KDJJ3,3702760.0,True,685264.0,67982.0,371129.0,331207.0,12914.0,111638.0,0.0,31092.0,101184.0,0.0,6802.0,101313.0,0.0,17174.0,True,True,True,True,84139.0,16.0,23.0,6.0,55.0,0.0,10510095.0,4649102.0,672082.0,5321184.0,319237.22,2058.08,76.33,16540.25,300562.56,0.0,0.0,0.0,0.0,0.0,209501.06,30163.85,5131.02,21570.22,0.0,1962.85,150673.12,0.0,0.0,0.0,12885.72,6204.77,6680.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130457.99,49154.74,18695.01,0.0,0.0,0.0,59261.22,0.0,0.0,3347.02,0.0,252403.0,119890.78,772.92,28.67,6211.75,112877.44,0.0,0.0,0.0,0.0,0.0,78678.94,11328.15,1926.98,8100.78,0.0,737.15,56585.88,0.0,0.0,0.0,4839.28,2330.23,2509.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48994.01,18460.26,7020.99,0.0,0.0,0.0,22255.78,0.0,0.0,1256.98,413440.0,0.0,24229.0,0.0,1459.0,0.0,29167.0,46463.0,0.0,1296.0,0.0,0.0,1296.0,207259.0,0.0,0.0,2700.0,0.0,17725.0,0.0,114763.0,1296.0,0.0,51166.0,12226.0,4936508.0,5.0,67.0,8.0,20.0,0.0,252403.0,252403.01,136424.0,0.0,0.0,0.0,0.0,18953.0,0.0,41725.0,0.0,0.0,0.0,17522.0,37779.0,0.0,,252403.0,0.0240152919645351
570,2023.0,Madison County,100058783.0,NM6ATQWTLUY5,3702820.0,True,262286.0,7742.0,215760.0,195708.0,5026.0,0.0,0.0,0.0,46025.0,0.0,2716.0,501.0,501.0,0.0,,,,,0.0,,,,,,5626824.0,1560803.0,3178275.0,4739078.0,262625.0,142499.0,58134.0,0.0,61992.0,0.0,0.0,0.0,0.0,0.0,400603.0,183202.0,79472.0,82270.0,0.0,3378.0,52281.0,0.0,0.0,0.0,12187.0,8340.0,3847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502860.0,1495701.0,527111.0,37891.0,0.0,0.0,64672.0,0.0,0.0,377485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138468.0,785.0,123333.0,0.0,39.0,0.0,101588.0,6218.0,10255.0,112399.0,55769.0,0.0,78034.0,36341.0,0.0,0.0,0.0,0.0,12187.0,0.0,1463795.0,610873.0,0.0,0.0,428191.0,887746.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
92D,2023.0,Magellan Charter School,378985100.0,CMBXQDHDY5D5,3700045.0,True,224201.0,108527.0,41209.0,32431.0,0.0,0.0,0.0,0.0,19792.0,0.0,17560.0,163200.0,72233.0,90967.0,True,True,True,True,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
61Q,2023.0,Mallard Creek Stem Academy,802612680.0,QRNREETCNPE7,3700410.0,True,129363.0,31364.0,65849.0,65849.0,0.0,12519.0,0.0,2175.0,29395.0,0.0,7589.0,21600.0,0.0,21600.0,True,True,True,True,0.0,,,,,,487044.0,296941.0,0.0,296941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168277.0,151250.0,17027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168277.0,0.0,0.0,0.0,0.0,21826.0,0.0,0.0,0.0,100.0,0.0,168277.0,168277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168277.0,0.0,,168277.0,0.345506771462127
06B,2023.0,Marjorie Williams Academy,835826629.0,DHLKV8LAGU66,3700077.0,True,3230.0,0.0,3230.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,1883190.0,755857.0,737083.0,1492940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7257.99,0.0,0.0,0.0,0.0,0.0,7257.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729825.02,619049.77,106031.85,0.0,0.0,0.0,0.0,0.0,0.0,4743.4,0.0,341022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358.01,0.0,0.0,0.0,0.0,0.0,3358.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337663.98,286412.23,49057.15,0.0,0.0,0.0,0.0,0.0,0.0,2194.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.0,0.0,0.0,0.0,6979.0,0.0,0.0,0.0,0.0,0.0,0.0,789527.0,119686.0,0.0,0.0,158276.0,49228.0,0.0,0.0,0.0,0.0,100.0,341022.0,341021.99,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,127500.0,77032.0,119490.0,0.0,0.0,0.0,10000.0,,341022.0,0.18108741019228
580,2023.0,Martin County,863240680.0,RJMQCHZ5G3M8,3702880.0,True,496689.0,73599.0,286648.0,245442.0,10069.0,65666.0,0.0,22466.0,62889.0,0.0,8378.0,81486.0,0.0,32686.0,True,True,True,True,48800.0,0.0,100.0,0.0,0.0,0.0,9175641.0,1271426.0,1509081.0,2780507.0,163023.05,114076.44,30968.37,0.0,0.0,0.0,17978.24,0.0,0.0,0.0,369188.24,62449.05,19575.26,0.0,0.0,0.0,287163.93,0.0,0.0,0.0,68035.82,47210.71,20825.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908833.89,462686.37,144196.57,12730.21,0.0,38537.81,71501.04,0.0,0.0,179181.89,0.0,99196.0,10715.95,7498.56,2035.63,0.0,0.0,0.0,1181.76,0.0,0.0,0.0,24267.76,4104.95,1286.74,0.0,0.0,0.0,18876.07,0.0,0.0,0.0,4472.18,3103.29,1368.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59740.11,30413.63,9478.43,836.79,0.0,2533.19,4699.96,0.0,0.0,11778.11,22718.0,60790.0,60538.0,0.0,29693.0,0.0,15897.0,3223.0,0.0,19408.0,7879.0,0.0,43492.0,303558.0,0.0,0.0,0.0,0.0,72508.0,0.0,463378.0,133708.0,0.0,23723.0,347764.0,6295938.0,15.0,75.0,5.0,5.0,0.0,99196.0,99196.0,97157.0,0.0,0.0,0.0,0.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99196.0,0.0108107978505262
61R,2023.0,Matthews Charter Academy,802704630.0,QNCQWE6YMA84,3700405.0,True,21530.0,0.0,21530.0,21530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,467563.0,207869.0,76899.0,284768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446.67,4841.28,0.0,0.0,0.0,0.0,18605.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53452.34,41986.89,4098.33,0.0,0.0,1997.03,5187.61,0.0,0.0,182.48,0.0,5698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.33,358.72,0.0,0.0,0.0,0.0,1378.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.66,3111.11,303.67,0.0,0.0,147.97,384.39,0.0,0.0,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,19984.0,0.0,0.0,0.0,0.0,0.0,0.0,53349.0,0.0,0.0,0.0,4064.0,177097.0,14.0,81.0,0.0,5.0,0.0,5698.0,5697.99,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.0,0.0,0.0,0.0,0.0,0.0,,5698.0,0.0121865930366603
32A,2023.0,Maureen Joy Charter School,378977800.0,C35LU4T4MCX7,3700022.0,True,100048.0,31505.0,61508.0,61508.0,0.0,9469.0,0.0,8922.0,20319.0,0.0,15915.0,8752.0,0.0,6668.0,False,True,False,True,2084.0,0.0,0.0,0.0,0.0,100.0,1772797.0,632988.0,522732.0,1155720.0,9431.0,8750.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513301.0,448792.0,64509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513301.0,0.0,0.0,0.0,0.0,617077.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
590,2023.0,Mcdowell County,933368570.0,ZCV7JP2MVKJ4,3702940.0,True,762206.0,55383.0,476469.0,436942.0,20232.0,0.0,0.0,0.0,137605.0,0.0,15919.0,148132.0,0.0,19232.0,True,True,True,True,128900.0,0.0,36.0,23.0,41.0,0.0,13065377.0,3250861.0,660428.0,3911289.0,21410.59,0.0,0.0,0.0,0.0,0.0,0.0,21410.59,0.0,0.0,298480.27,124693.97,30293.25,0.0,0.0,3282.15,140210.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340537.14,184731.29,46769.2,2782.54,0.0,25668.29,25609.39,0.0,0.0,54976.43,0.0,2378567.0,77111.41,0.0,0.0,0.0,0.0,0.0,0.0,77111.41,0.0,0.0,1074992.73,449092.03,109102.75,0.0,0.0,11820.85,504977.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226462.86,665319.71,168441.8,10021.46,0.0,92445.71,92233.61,0.0,0.0,198000.57,0.0,0.0,0.0,0.0,98522.0,0.0,6024.0,235929.0,253466.0,30780.0,196103.0,0.0,7815.0,204664.0,0.0,438691.0,0.0,0.0,0.0,0.0,1167831.0,59711.0,0.0,0.0,339459.0,6775521.0,28.0,40.0,1.0,31.0,0.0,2378567.0,2378567.0,318406.0,0.0,67110.0,438691.0,118114.0,339457.0,82476.0,0.0,253466.0,465646.0,68318.0,0.0,30780.0,196103.0,,2378567.0,0.182051157038943
60F,2023.0,Metrolina Reg. Scholars' Acad,658355010.0,DJ8DRGYH61N5,3700107.0,True,199954.0,62245.0,35123.0,35123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164831.0,15590.0,62245.0,True,False,True,True,86996.0,46.0,0.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
86T,2023.0,Millennium Charter,394111240.0,LJ46KUAWT2K3,3700111.0,True,386793.0,29378.0,57593.0,57593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329200.0,212292.0,29378.0,False,False,False,True,87530.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
53C,2023.0,Mina Charter School Of Lee Co,811595320.0,P38SAAKPE3D5,3700466.0,True,26925.0,0.0,26925.0,26925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,743541.0,264942.0,0.0,264942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32619.0,30301.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445980.0,312720.0,23923.0,0.0,0.0,38545.0,0.0,70792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445980.0,0.0,0.0,0.0,0.0,0.0,,,,,,478599.0,478599.0,0.0,0.0,0.0,0.0,38545.0,70792.0,0.0,0.0,0.0,336643.0,0.0,32619.0,0.0,0.0,,478599.0,0.643675331958829
610,2023.0,Mitchell County,709049490.0,FGEMAWKM9Q56,3703000.0,True,243820.0,71341.0,156627.0,133750.0,13124.0,47682.0,0.0,41812.0,39056.0,0.0,16405.0,455.0,455.0,0.0,,,,,0.0,,,,,,4013134.0,356279.0,362718.0,718997.0,160042.0,0.0,0.0,0.0,156728.0,0.0,3314.0,0.0,0.0,0.0,156778.0,0.0,0.0,0.0,0.0,0.0,156778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45625.0,3294137.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
